2021-04-19,51.0,18.516329,27.0,30.0,19.0,30.230001,37.369,2.6018,23.0,14.243445,6.0,20.33315,31.0,23.0,28.657747,33.0,56.0,7.3985667,46.360565,39.528667
2021-04-20,38.0,17.45107,27.0,26.82396,24.7546,22.712,35.34868,2.0675,27.17095,14.414227,6.0,7.1474,27.0,21.0,30.048368,34.13293,67.0,10.554,6.5444007,31.731905
2021-04-21,36.0,16.0,28.957138,27.0,26.973108,13.972629,29.0,5.3973365,26.0,14.176307,5.0,10.841,26.0,20.799341,28.0,32.2982,42.0,8.7554,7.4223,29.368263
2021-04-22,42.0,26.0,36.0,35.0,31.0,11.845,33.4472,8.5526,23.0,16.0,4.7852025,7.1243,30.0,19.0,57.0,32.0,36.0,13.054,9.568051,33.744
2021-04-23,48.0,39.0,42.0,42.49927,31.179441,10.666,47.0,3.8986003,19.0,17.0,5.0,6.2538,29.985888,17.0,47.0,35.77377,46.0193,12.211001,12.845,34.674
2021-04-24,50.0,38.0,36.375294,48.0,25.0,16.064,41.0,4.1039,16.0,14.0,5.0,5.7034,28.0,16.0,32.0,36.159607,70.0,7.9575,8.8375,34.343
2021-04-25,45.0,30.0,34.565662,43.0,21.0,15.4115,33.10606,4.2239,12.0,11.0,5.0,6.7204,23.0,15.0,25.0,34.0,59.0,7.2512665,7.3165994,37.326332
2021-04-26,40.0,25.0,33.52088,39.0,21.02945,23.004,29.0,1.8371,9.0,9.0,4.0,9.178534,20.0,18.251589,19.0,29.547646,42.962307,7.1382003,59.304,30.323
2021-04-27,34.0,21.229067,29.0,45.0,17.0,21.102,26.0,3.6585,8.041318,11.799289,4.0,6.024799,18.0,18.292719,20.549982,27.0,39.0,7.0753365,6.0524,20.605873
2021-04-28,30.0,22.0,34.634186,36.0,16.0,30.877,26.0,2.7137,7.0,17.0,5.0,3.919,25.0,24.0,22.0,26.0,35.0,7.7793,7.7619,22.560999
2021-04-29,30.0,148.33562,73.0,36.0,24.457518,25.54,29.06473,6.6268,104.0,222.0,78.372215,244.79549,429.0,300.0,94.66296,57.0,88.300896,122.0625,5.96635,61.98395
2021-04-30,33.0,281.0,219.65883,196.0,25.976995,34.334,30.0,3.4602,135.0,158.0,86.0,118.982666,330.6521,269.0,149.0,211.54628,135.0,69.126,198.35869,173.06
2021-05-01,65.7839,155.0,195.0,311.0,28.852907,34.30764,45.0,3.3738,70.0,63.0,38.0,53.378002,166.0,165.52153,82.3783,175.0,164.0,28.099,64.30668,132.47
2021-05-02,39.0,112.0,117.0,197.66388,27.795649,27.76,45.0,7.787073,40.0,36.19608,22.0,28.101,96.0,81.0,35.0,107.0,143.0,15.197,25.084,154.34
2021-05-03,38.0,84.0,68.0,111.0,19.0,40.844,44.0,3.0600002,34.0,25.0,15.0,27.088,62.0,47.0,23.0,91.0,130.0,13.28345,13.404,74.176
2021-05-04,36.0,73.0,56.244267,73.0,16.0,28.086,43.0,3.2404,36.94269,25.0,24.0,20.675,45.0,36.0,27.856453,77.0,126.0,11.318,14.397,53.727875
2021-05-05,34.0,66.80898,49.166824,57.0,14.0,28.571,39.945858,1.3149,36.518528,24.0,24.0,24.065,38.0,39.0,35.0,66.0,109.05244,21.345,18.048,39.647
2021-05-06,32.0,54.0,47.237015,47.0,14.70564,24.898,41.0,1.354,42.0,22.0,10.0,15.84,35.0,29.0,31.0,55.0,105.0,13.103,13.783,35.203556
2021-05-07,30.0,44.0,42.0,39.0,13.0,21.693,40.0,1.3985,34.0,30.35084,5.0,18.23,31.0,25.0,27.0,45.0,92.0,9.4979,9.1923,26.114
2021-05-08,28.0,35.0,41.0,65.32406,12.0,15.71,39.0,2.5608,29.0,78.93945,5.0,11.708,28.0,21.0,157.80132,42.784748,80.0,8.2248,8.3681,24.489
2021-05-09,219.0,382.0,271.56583,256.0,23.0,87.586,189.0,289.215,195.0,293.0,299.0,255.5905,422.0,192.44835,697.0,100.0,147.0,385.775,352.345,63.0285
2021-05-10,132.0,349.0,287.0,300.0,55.0,91.43533,227.0,42.258,308.0,296.0,197.0,277.0825,489.95114,375.0,488.0,513.0,625.0,278.16354,437.42,296.01666
2021-05-11,108.07708,248.0,260.3953,317.86093,29.0,51.974796,137.0,19.164,185.0,199.0,83.0,195.85667,362.45627,219.0,250.0,368.0,351.0,72.723,259.26,426.59
2021-05-12,75.0,251.46307,198.0,224.0,26.0,34.045,81.0,10.329,122.33414,127.0,54.0,64.345894,206.90779,135.0,148.0,265.57785,231.0,32.28,67.768,301.11
2021-05-13,97.660515,187.0,183.0,212.0,27.0,25.495,54.0,8.2248,74.0,88.0,35.0,40.759,147.0,79.0,95.97741,162.0,196.0,24.062002,39.387943,219.39
2021-05-14,75.0,156.0,163.0,194.0,31.0,24.487,44.0,6.9796004,55.0,68.0,26.0,26.259,84.0,48.0,56.0,145.0,175.0,18.62348,27.40805,147.9878
2021-05-15,74.0,125.0,135.0,175.0,39.0,22.803,47.056087,8.277274,39.0,53.0,21.0,17.693,58.0,38.0,41.0,111.9768,156.0,17.06,22.973,112.11132
2021-05-16,72.63009,97.0,108.0,150.0,60.0,26.955,40.703274,8.4151,29.0,42.0,20.491953,14.421502,35.0,33.0,34.0,86.0,135.0,15.161,19.695,74.529
2021-05-17,71.0,83.0,90.0,107.0,95.237465,29.807,27.0,4.7112,23.0,31.299673,17.0,16.861,28.0,28.0,32.420155,65.0,86.38204,13.391334,16.560333,50.381
